,eva_asr,poi_asr,clean_acc
ori_GCN,0.5740000000000001,0.6199999999999999,0.5517014145851136
ori_SimPGCN,0.492,0.516,0.39901207464324917
ori_H2GCN1,0.21400000000000002,0.22399999999999998,0.38924259055982435
ori_H2GCN2,0.2,0.20600000000000002,0.40076838638858403
ori_FAGCN,0.278,0.386,0.5006586169045005
