"2022,2012,1997,5018,2413",eva_asr,poi_asr,cost,embed_acc,clean_acc,average_atk_time,cluster_cost_time
sga_SGCPD,0.3667545565199949,0.0,12.462623602549236,0.0,0.0,0.0004786200368025495,0.0
MLP_SGCPD,0.6025851811666879,0.0,12.37539124170939,0.9962374925613403,0.0,0.0002658959612576127,1.2753846168518066
SGC2_SGCPD,0.5114537555389412,0.0,12.810771496295931,0.9963124990463255,0.0,0.00032713355341947855,1.3871249675750732
GCN2_SGCPD,0.5587006395995551,0.0032786885245901635,12.412341284751893,0.9963124990463255,0.0,0.0003275210646119254,1.0450105667114258
FastGCN_SGCPD,0.5751818391108519,0.006896551724137929,12.68108128070831,0.9963124990463255,0.0,0.00014678758064280473,0.5565595149993896
MLP&SGC2_SGCPD,0.5666238329473551,0.0032258064516129032,8.737788669268289,0.996274995803833,0.0,0.000212193341379334,0.6960504055023193
MLP&GCN2_SGCPD,0.5587006395995551,0.0032786885245901635,8.82464474519094,0.996274995803833,0.0,0.00018911700379939996,0.6214334011077881
