,eva_asr,poi_asr,clean_acc
sga_BMGCN,0.05,0.062,0.9068249258160238
MLP_BMGCN,0.10400000000000001,0.14200000000000002,0.9068249258160238
SGC2_BMGCN,0.23600000000000004,0.21000000000000002,0.9068249258160238
GCN2_BMGCN,0.02,0.068,0.9103857566765579
FastGCN_BMGCN,0.026000000000000002,0.066,0.9103857566765579
