,eva_asr,poi_asr,clean_acc
sga_BMGCN,0.49000000000000005,0.35,0.672093023255814
MLP_BMGCN,0.488,0.358,0.672093023255814
SGC2_BMGCN,0.32999999999999996,0.362,0.672093023255814
GCN2_BMGCN,0.11200000000000002,0.298,0.672093023255814
FastGCN_BMGCN,0.1,0.28,0.672093023255814
MLP&SGC2_BMGCN,0.3827272727272727,0.2841818181818182,0.7674418604651163
MLP&GCN2_BMGCN,0.16399999999999998,0.19,0.7674418604651163
